Issue ID,Judul
27,Pencarian Berita Berbahasa Indonesia Menggunakan Metode BM25
27,Implementasi Algoritme Modified K-Nearest Neighbor (MKNN) Untuk Mengidentifikasi Penyakit Gigi Dan Mulut
27,Peringkasan Teks Otomatis Pada Artikel Berita Hiburan Berbahasa Indonesia Menggunakan Metode BM25
27,Ekstraksi Ciri Pada Telapak Tangan Dengan Metode Local Binary Pattern (LBP)
27,Query Expansion Pada Sistem Temu Kembali Informasi Dokumen Jurnal Berbahasa Indonesia Menggunakan Metode BM25
27,Analisis Sentimen Tentang Kebijakan Ganjil Genap Kendaraan Bermotor di DKI Jakarta Pada Twitter Menggunakan BM25 dan K-Nearest Neighbor
27,Pengembangan Sistem Informasi Prestasi Siswa Dinas Pendidikan Kota Malang Berbasis Website
27,Klasifikasi Dokumen Abstrak Skripsi Berdasarkan Fokus Penelitian di Bidang Komputasi Cerdas Menggunakan BM25 dan K-Nearest Neighbor
27,"Pengembangan Aplikasi Scoring Iqro' Berbasis Android Menggunakan Parameter Suara Pitch, Volume dan Rhythm"
27,Sistem Penghitung Protein Telur Berdasarkan Volume Menggunakan Komputasi Citra Metode Cakram Berbasis Raspberry Pi Dan Perangkat Android
27,Klasifikasi Penerimaan Program Keluarga Harapan (PKH) Menggunakan Metode Learning Vector Quantization (Studi Kasus Desa Kedungjati)
27,Perbandingan Double Moving Average dan Double Exponential Smoothing untuk Peramalan Jumlah Kedatangan Wisatawan Mancanegara di Bandara Ngurah Rai
27,Analisis Sentimen Pembangunan Infrastruktur di Indonesia dengan Automated Lexicon Word2Vec dan Naive-Bayes
27,Analisis Kinerja Routing Protocol Ad-hoc On Demand Multipath Distance Vector (AOMDV) Menggunakan Pergerakan Gauss-Markov Pada Mobile Ad-hoc Network (MANET)
27,Evaluasi Kinerja Pembangunan Program Kerja Base Transceiver Station (BTS) Menggunakan Logical Framework Analysis Studi Pada Badan Aksesibilitas Telekomunikasi dan Informasi (BAKTI) KOMINFO
27,Dampak Serangan Black Hole Terhadap Protokol Routing Destination-Sequenced Distance Vector (DSDV) Dengan Model Mobilitas Random Pada MANET
27,Perbandingan Routing Ulang Pada Algoritme Dijkstra dan Floyd-Warshall Dalam Mengatasi Link Failure Pada Arsitektur SDN
27,Perbandingan dan Pengaruh Handover Terhadap Kinerja Penjadwalan Paket Round Robin dan Proportional Fair Pada Jaringan LTE
27,Pengembangan Aplikasi Informasi Calon Anggota Legislatif Pada Pemilihan Umum (PEMILU) 2019 Dengan Menerapkan Konsep Gamifikasi Dan Pendekatan Hybrid
27,Klasifikasi Citra Makanan Menggunakan K-Nearest Neighbor dengan Fitur Bentuk Simple Morphological Shape Descriptors dan Fitur Warna Grayscale Histogram
27,Pengembangan Aplikasi Pengorganisasian Tim Pengembang Perangkat Lunak dengan Mempertimbangkan Kepribadian
27,Evaluasi Kesiapan Kerangka Kerja Keamanan Informasi Pada Dinas Komunikasi dan Informatika Kota Batu Dengan Menggunakan Indeks KAMI
27,Pengembangan Sistem Informasi Penetapan Angka Kredit Guru (Studi Kasus: Dinas Pendidikan Kota Malang)
27,Klasifikasi Pola Sidik Bibir Untuk Menentukan Jenis Kelamin Manusia Dengan Metode Gray Level Co-Occurrence Matrix Dan Support Vector Machine
27,Pengembangan Aplikasi Sportyway: Aplikasi Pencari Teman Untuk Berolahraga Bersama Berbasis Lokasi
27,Prediksi Rating Novel Baru Berdasarkan Sinopsis Menggunakan Genre Based Collaborative Filtering dan Text Similarity
27,Face Recognition Untuk Sistem Pengaman Rumah Menggunakan Metode HOG dan KNN Berbasis Embedded
27,Analisis Perbandingan Dampak Serangan Black Hole Pada Kinerja Routing Protocol LAR (Location-Aided Routing) dan DYMO (Dynamic Manet On-Demand) di Mobile Ad-Hoc Network (MANET)
27,Analisis Sentimen Tentang Opini Maskapai Penerbangan pada Dokumen Twitter Menggunakan Algoritme Support Vector Machine (SVM)
27,Perancangan User Experience Dengan Menggunakan Metode Human Centered Design Untuk Aplikasi Info Calon Anggota Legislatif 2019
27,Pengembangan Aplikasi Al-Quran Untuk Membantu Hafalan Al-Quran Secara Mandiri Menggunakan Metode Tikrar
27,Pengembangan Sistem Informasi Akademik Siswa Pada Sekolah Berbasis Asrama (Studi Pada Tazkia International Islamic Boarding School Malang)
27,Sistem Diagnosis Penyakit Kelamin Pada Pria Menggunakan Metode Forward Chaining Dan Dempster-Shafer
27,Analisis Risiko Teknologi Informasi Berbasis Risk Management Menggunakan Kerangka Kerja OCTAVE-S Pada Unit Pengelola Sistem Informasi Dan Kehumasan (PSIK) Fakultas Ilmu Komputer Universitas Brawijaya
27,Penentuan Varietas Padi Unggul yang Akan Ditanam Berdasarkan Potensi Hasil Menggunakan Metode Analytic Hierarchy Process-Weighted Product (AHP-WP)
27,Optimasi Penjadwalan Pegawai Balai Penelitian Tanaman Jeruk Dan Buah Subtropika (Balitjestro) Untuk Wisata Edukasi Petik Jeruk Menggunakan Algoritme Genetika
27,Analisis Pengaruh Blackhole Attack Terhadap Kinerja Protokol Routing BATMAN (Better Approach To Mobile Ad Hoc Network) Pada Mobile Ad Hoc Network
27,Pengembangan Aplikasi Penentuan Prioritas Kebutuhan Fungsional Perangkat Lunak Berdasarkan Kebutuhan Non-Fungsional
27,Penerapan Metode Decision Tree dan Algoritme Genetika Untuk Klasifikasi Risiko Hipertensi
27,Pemodelan Dan Rekomendasi Proses Bisnis Menggunakan Metode Business Process Improvement (BPI) (Studi Kasus: NGALUP.CO)
27,Diagnosis Penyakit Tanaman Cabai Menggunakan Metode Modified K-Nearest Neighbor (MKNN) (Studi Kasus: BPTP Karang Ploso Malang)
27,Pengembangan Sistem Pengumpulan Promo E-Commerce Berbasis Website Dengan Menerapkan Teknik Web Scraping Dalam Proses Pengambilan Data Promo
27,Penerapan Multi Travelling Salesman Problem Pada Optimasi Pendistribusian Bantuan Sosial Beras Sejahtera  Studi Kasus:  Perum Bulog Subdivre Malang
27,Ekstraksi Ciri Pada Klasifikasi Tipe Kulit Wajah Menggunakan Metode Haar Wavelet
27,Penerapan Metode Neighbor Weighted K-Nearest Neighbor Dalam Klasifikasi Diabetes Mellitus
27,Perancangan User Experience Menggunakan Metode Human Centered Design Pada Aplikasi Mobile Portal Berita Tabloidjubi
27,Ekstraksi Fitur RGB Color Channel dan Simple Morphological Shape Descriptors dari Citra Makanan untuk Pencarian Resep Makanan
27,Klasifikasi Berat Badan Lahir Rendah (BBLR) Pada Bayi Dengan Metode Learning Vector Quantization (LVQ)
27,Pengembangan Aplikasi Pembelajaran Pengelolaan Sampah Daur Ulang Dengan Menggunakan IBM Cognitive Service Dan Youtube Api Berbasis Android
27,Sistem Perkiraan Penggunaan Listrik Rumah Tangga Menggunakan Logika Fuzzy (Studi Kasus: PLN Area Pasuruan)
27,Evaluasi Usability pada Aplikasi MyTelkomsel dengan Menggunakan Metode Usability Testing
27,Rekomendasi Prioritas Perbaikan Jalan Dengan Metode AHP-SAW-TOPSIS   (Studi Kasus: Dinas Pekerjaan Umum dan Penataan Ruang Kota Malang)
27,Perbaikan Proses Bisnis Layanan Tes TOEFL Pada Unit Pengembangan Bahasa (UPB) Universitas Brawijaya Menggunakan Metode Business Process Improvement (BPI)
27,Optimasi Pemetaan Tugas Mengajar Dosen Menggunakan Memetic Algorithm
27,Implementasi Metode Support Vector Regression (SVR) Dalam Peramalan Penjualan Roti (Studi Kasus: Harum Bakery)
27,"Evaluasi Menggunakan COBIT 5 terhadap Proses Tata Kelola Sistem Keamanan Informasi dengan Fokus Proses DSS05, APO13, dan EDM03 (Studi pada Subbidang Layanan Aplikasi e-Business KOMINFO RI)"
27,Klasifikasi Penurunan Fungsi Kognitif Pasien Stroke Menggunakan Metode Klasifikasi Random Forest
27,Prediksi Kebangkrutan Menggunakan Metode Backpropagation  (Studi Kasus: Perseroan Terbatas Terdaftar Pada Bursa Efek Indonesia)
27,Analisis Pengembangan Sistem Informasi Geografis Visualisasi Data Intelijen Kejaksaan Negeri Lamongan
27,"Pencarian Resep Makanan Berdasarkan Citra Makanan Menggunakan Simple Morphological Shape Descriptors, Cie L*A*B* Color Moment Dan Local Binary Pattern"
27,Diagnosis Hama Penyakit Tanaman Bawang Merah Menggunakan Metode Neighbors Weighted K-Nearest Neighbors (NWKNN)
27,Implementasi Support Vector Machine Berdasarkan Ciri Histogram of Oriented Gradients Untuk Verifikasi Citra Tanda Tangan Berbasis Raspberry Pi
27,Perbaikan Proses Bisnis Menggunakan Metode Business Process Improvement (BPI) (Studi Kasus Online Requisition (ORAS) Pada PT Freeport Indonesia)
27,Pengembangan Sistem Informasi Pengajuan Perbaikan Sarana Prasarana Teknologi Informasi Berbasis Web Studi Kasus Pada RSUD Dr. Saiful Anwar Kota Malang
27,Alat Pemadam Api Terarah Dalam Ruangan Berdasarkan Warna HSV Berbasis Raspberry Pi
27,Analisis Pengaruh Electronic Word of Mouth (EWOM) di Media Sosial Instagram Terhadap Minat Berkunjung Wisata ke Malang Raya (Studi Pada Akun Instagram Amazing Malang)
27,Sistem Pendeteksi Kecelakaan Pada Sepeda Motor Berdasarkan Kemiringan Menggunakan Sensor Gyroscope Berbasis Arduino
27,Perancangan User Experience Aplikasi Pemesanan Katering Sekolah Dengan Menggunakan Metode Human-Centered Design
27,Penerapan Penjadwalan Program Kerja Indonesian Future Leaders Chapter Malang Menggunakan Algoritme Genetika
27,Implementasi Raspberry Pi Untuk Mendiagnosis Penyakit Diabetes Melitus Melalui Warna Lidah Menggunakan Metode Otsu's Tresholding
27,Implementasi Metode Artificial Neural Network (ANN) Model Based On Use Case Point Dalam Menghitung Biaya Perangkat Lunak  (Studi Kasus CV. Profile Image Studio)
28,Evaluasi Tingkat Kesiapan Pemerintah Kota Batu Dalam Menerapkan Pemerintahan Berbasis Elektronik (E-Government) Dengan Menggunakan ICT Readiness
28,Analisis Dampak Serangan Black Hole terhadap Kinerja Protokol AODV dan DYMO pada MANET (Mobile Ad-Hoc Network)
28,Pemilihan Fitur Berbasis Wavelet untuk Klasifikasi Denyut Jantung dari Rekaman Elektrokardiogram
28,Evaluasi Tata Kelola Teknologi Informasi Dinas Komunikasi dan Informatika Kota Batu Menggunakan Kerangka Kerja COBIT 4.1 dengan Domain Deliver and Support (DS) dan Monitor and Evaluate (ME)
28,Evaluasi Tingkat Kematangan Tata Kelola Teknologi Informasi pada Politeknik Kesehatan Kemenkes Surabaya Menggunakan Kerangka Kerja COBIT 4.1 dengan Domain DS (Deliver and Support) dan ME (Monitor and Evaluate)
28,Klasifikasi Citra Makanan Menggunakan HSV Color Moment dan Local Binary Pattern dengan Naive Bayes Classifier
28,Sistem Monitoring Ph Dan Suhu Air Pada Tambak Udang Menggunakan Protokol Websocket
28,Implementasi Algoritma Topsis Pada Sistem Rekomendasi Pencarian Lokasi Gym Berbasis Android  (Studi Kasus: Kota Malang)
28,Optimasi Fuzzy Time Series Menggunakan Algoritme Particle Swarm Optimization Untuk Peramalan Produk Domestik Bruto (PDB) Indonesia
28,Pemanfaatan Metode Texture-Based Region Growing Untuk Segmentasi Buah Jeruk Keprok (Citrus Reticulata Blanco)
28,Evaluasi Tingkat Kematangan Manajemen Layanan Pemantauan Base Transceiver Station (BTS) Pada Unit Network Monitoring System (NMS) Berdasarkan ITIL V3 Dengan Domain Service Operation Pada Badan Aksesibilitas Telekomunikasi Dan Informasi Kominfo
28,Pengembangan Aplikasi Identifikasi Kesalahan Baca Alquran Menggunakan Speech Recognizer Dengan Metode Levenstein Distance Pada Platform Android
28,Implementasi Algoritme Grain Untuk Pengamanan Data Rekam Medis
28,Analisis Kinerja Protokol AODV (Ad Hoc On-Demand Distance Vector) dan AOMDV (Ad Hoc On-Demand Multipath Distance Vector) Terhadap Serangan Aktif Pada Jaringan Manet (Mobile Ad Hoc Network)
28,Klasifikasi Fungsi Senyawa Aktif Data Berdasarkan Kode Simplified Molecular Input Line Entry System (SMILES) menggunakan Metode Modified K-Nearest Neighbor
28,Penerapan Naive Bayes untuk NPC Braking Decision pada Racing Game
28,Sistem Pemantauan Menggunakan Blynk dan Pengendalian Penyiraman Tanaman Jamur Dengan Metode Logika Fuzzy
28,Klasifikasi Penyakit Kelamin Pada Wanita Dengan Menggunakan Kombinasi Metode K-Nearest Neighbor Dan Naive Bayes Classifier
28,Pengembangan Permainan Edukasi Pengenalan Chord Gitar Berbasis Virtual Reality Dengan Menggunakan Myo Armband
28,Sistem Otomasi dan Monitoring Tanaman Hidroponik Berbasis Real Time OS
28,Implementasi Protokol Neighbor Discovery Pada Pembentukan Komunikasi Antara Node Sensor dan IoT Middleware Berbasis Jaringan 6LoWPAN
28,Pengaruh Customer Engagement Melalui Media Sosial terhadap Kepercayaan Merek (Studi Kasus : Instagram Shopee)
28,Pengembangan Sistem Informasi Pelaporan Pendataan Kependudukan Kabupaten Malang Berbasis Website Dengan Metode Rational Unified Process (RUP)
28,Diagnosis Tingkat Risiko Penyakit Stroke Menggunakan Metode K-Nearest Neighbor dan Naive Bayes
28,Penilaian Tingkat Kematangan Proses Pengelolaan Proyek Dalam Project NCX (New Customer Xperience) Menggunakan CMMI - ACQ (Studi Kasus: PT XYZ)
28,"Pembangunan Aplikasi E-Commerce Pada Usaha Mikro Kecil Menengah Berbasis Web (Studi Kasus Paguyuban ""Preman Super"" Kota Malang)"
28,Sistem Rekomendasi Pemilihan Prioritas Surat Masuk Menggunakan Metode AHP-SAW (Study Kasus: DJBC KANWIL JATIM I)
28,Evaluasi Tata Kelola Teknologi Informasi Dinas Komunikasi dan Informatika (Diskominfo) Kota Batu Menggunakan Framework COBIT 4.1 Domain Plan and Organise (PO) dan Acquire and Implement (AI)
28,Implementasi Mekanisme Sleep  - Wake Pada Node Sensor Berbasis GSM
28,Implementasi Topsis Pada Sistem Rekomendasi Tempat Wisata Pantai Di Sekitar Malang Berbasis Lokasi
28,Evaluasi Dan Perbaikan Rancangan Antarmuka Pengguna Situs Web Jawa Timur Park Group Menggunakan Metode Goal-Directed Design (GDD)
28,Implementasi Pendeteksi Penyakit Paru-Paru Berdasarkan Warna Kuku dan Suhu Tubuh Berbasis Sensor TCS3200 Dan Sensor LM35 dengan Metode Naive Bayes
28,Rekomendasi Perbaikan Rumah Tidak Layak Huni Menggunakan Metode TOPSIS Studi Kasus Badan Keswadayaan Masyarakat Di Kelurahan Bekasi Jaya
28,Analisis Sentimen Impor Beras 2018 Pada Twitter Menggunakan Metode Support Vector Machine dan Pembobotan Jumlah Retweet
28,Perancangan Antarmuka Web Access Dwelling Time Menggunakan Metode Human Centered Design (HCD) Pada Kantor Pengawasan dan Pelayanan Bea dan Cukai (KPPBC) Tipe Madya Pabean (TMP) Tanjung Perak Kota Surabaya
28,Sistem Klasifikasi Kualitas Kondisi Toilet Berdasarkan Gas Serta Suhu Berbasis Sensor MQ135 dan DHT11 Menggunakan Metode Naive Bayes
28,Pengembangan Operational Dashboard Monitoring Penerangan Jalan Umum Berbasis Webgis  (Studi Kasus: Dinas Pekerjaan Umum Bina Marga Kabupaten Malang)
28,Analisis Pengaruh Kepadatan Node terhadap Kinerja Protokol Routing DYMO dan DSR Pada Mobile Ad-Hoc Network (MANET)
28,Analisis Kinerja Protokol Routing Destination Sequence Distance Vector (DSDV) dan Optimized Link State Routing (OLSR) Berdasarkan Mobilitas Gauss-Markov Pada Mobile Ad-hoc Network (MANET)
28,Pengembangan Sistem Informasi Transaksi Penjualan Dan Komisi Agen Berbasis Web (Studi Pada PT Akademi Pembicara Indonesia)
28,Pengembangan Sistem Informasi Layanan Pemeriksaan Kesehatan Tenaga Kerja Dengan Metode Rational Unified Process  (Studi Kasus Klinik Argaraya Medika Malang)
28,"Evaluasi Tata Kelola Teknologi Informasi Menggunakan Framework  COBIT 5 Domain Evaluate, Direct and Monitor (Studi Pada Dinas  Komunikasi dan Informatika Provinsi Jawa Timur)"
28,Implementasi Load Balancing Server Web Berbasis Docker Swarm Berdasarkan Penggunaan Sumber Daya Memory Host
28,Evaluasi Faktor Penerimaan Pengguna Sistem Informasi E-Learning Universitas Negeri Surabaya dengan Menggunakan Metode Technology Acceptance Model (TAM)
28,Pengembangan Aplikasi Mobile Pelaporan Keluhan Pelanggan PDAM Menggunakan Fitur Geotagging Berbasis Android (Studi Kasus: PDAM Tirta Tuah Benua Kutai Timur)
28,Perbaikan User Interface dan Analisis Perbandingan Hasil pada Website Lazada.co.id dengan menggunakan Usability Testing dan System Usability Scale (SUS) Questionnaire
28,Analisis Kinerja Dan Konsumsi Sumber Daya Aplikasi Web Server Pada Platform Raspberry Pi
28,"Evaluasi Maturity Manajemen Investasi Pada Dinas Komunikasi, Informatika, Statistik Dan Persandian Provinsi Banten Menggunakan Framework Information Technology Investment Management"
28,Sistem Diagnosis Penyakit Mata Menggunakan Metode Fuzzy Tsukamoto
28,Rekognisi Wajah Pada Sistem Smart Class Untuk Deteksi Kehadiran Mahasiswa Menggunakan Metode Viola Jones dan Local Binary Patterns Histograms (LBPH) Berbasis Raspberry Pi
28,Analisis Kinerja Protokol 6LoWPAN pada Jaringan Sensor Nirkabel dengan Topologi Jaringan Grid dan Topologi Jaringan Random Menggunakan Cooja Simulator
28,Implementasi Sistem Pemantauan Suhu dan Kelembapan Udara Berbasis Protokol AMQP
28,Analisis Kinerja Protokol Routing Dynamic MANET On-Demand (DYMO) dan Cluster Based Routing Protocol (CBRP) pada Mobile Ad-Hoc Network (MANET)
28,Analisis Perbandingan Kinerja Protokol Routing OLSR dan DSDV Pada MANET Berdasarkan Pergerakan Node
28,Penentuan Seleksi Atlet Taekwondo Menggunakan Algoritme Support Vector Machine (SVM)
28,"Implementasi Sistem Operasi Real-Time pada Arduino Nano dengan media Komunikasi NRF24L01 Untuk Pengukuran Suhu, Kelembaban, dan Intensitas Cahaya"
28,Sistem Diagnosis Penyakit Tanaman Mangga Menggunakan Metode Bayesian Network
28,Sistem Temu Kembali Informasi Pasal-Pasal KUHP Menggunakan Metode Cosine Similarity dan Pembobotan Inverse Book Frequency
28,"Evaluasi Kualitas Layanan Website Dinas Pariwisata Kabupaten Banyuwangi Dengan Metode e-Govqual, Human Organization Technology (HOT) Fit dan Kano Model"
28,Klasifikasi Jenis Kanker Berdasarkan Struktur Protein Menggunakan Metode Neighbor Weighted K-Nearest Neighbor (NWKNN)
28,Implementasi Metode Naive Bayes - Weighted Product Untuk Diagnosa Penyakit Ikan Kerapu
28,Implementasi Privacy Module Menggunakan Algoritme Enkripsi Trivium Pada SNMPL8
28,Klasifikasi Status Gizi pada Balita Menggunakan Metode Extreme Learning Machine dan Algoritme Genetika
28,Pengembangan Sistem Informasi Pengelolaan Produksi Dan Penjualan UMKM Berbasis Web (Studi Kasus Rabbani Food)
28,Pengembangan Sistem Informasi Review Smartphone Studi Pada TNT Cell Bojonegoro
28,Optimasi Travelling Salesman Problem Pada Angkutan Sekolah Dengan Menggunakan Algoritme Hybrid Discrete Particle Swarm Optimization  (Studi Kasus: MI Salafiyah Kasim Blitar)
28,Analisis Faktor-Faktor Yang Mempengaruhi Niat Individu Dalam Penggunaan Aplikasi Sistem Layanan Informasi Keuangan (SLIK) di Wilayah Kerja Malang
28,Analisis dan Perancangan Sistem Informasi Pemesanan Customized Jersey pada Injers Malang Berbasis Web
28,Sistem Pakar Diagnosis Penyakit Infeksi Saluran Pernapasan Akut (ISPA) Menggunakan Metode Fuzzy Tsukamoto
28,Implementasi Perangkat Gateway Untuk Pengiriman Data Sensor Dari Lapangan Ke Pusat Data Pada Jaringan Wireless Sensor Network Berbasis Perangkat nRF24L01
28,Implementasi Algoritme BLAKE2b untuk Pengecekan Integritas File
28,Implementasi Sistem Kontrol dan Monitoring Smart Home Menggunakan Integrasi Protokol Websocket dan MQTT
28,Analisis Kinerja Algoritme Speck Pada Keamanan File Teks
28,Implementasi TOPSIS Pada Sistem Rekomendasi Tempat Latihan Bela Diri Di Kota Malang Berbasis Lokasi
